train_loss,train_f1,val_loss,val_f1,fold_duration_sec
0.7680250404602182,0.6794247750872133,0.48802767074366493,0.8318351268365843,2770.179976940155
0.6518906225583383,0.7521807230788795,0.5526640125805692,0.8446090442066554,2770.179976940155
0.5782322871964425,0.7803223598666983,3.0069938581549533,0.6969413700648722,2770.179976940155
0.5955173108460647,0.7725090939397048,0.3944630712301718,0.8677322066123692,2770.179976940155
0.4254436257461618,0.8350408724255058,0.34968321734243457,0.8989956808083329,2770.179976940155
0.5080845098510118,0.8029599156552124,0.4194408454424129,0.8674063359212868,2770.179976940155
0.41647414756007495,0.8406425371741837,0.40240510521599143,0.8836121003608688,2770.179976940155
0.4229022468273927,0.8316545411659065,0.49692525760870454,0.8717360272000145,2770.179976940155
0.4158598276952814,0.8376737821069885,0.35736783661183924,0.8799811316331644,2770.179976940155
0.3471629712015523,0.8616839309405918,0.39062656320367106,0.8920806661515204,2770.179976940155
0.4084228006258075,0.8445981491530966,0.3709780046490543,0.902191473600535,2770.179976940155
0.36857448865318604,0.8571532594086767,0.42601418321745743,0.8713416561718943,2770.179976940155
0.3499002096846068,0.8600411352711426,0.524233619050304,0.8324749092811141,2770.179976940155
0.39251484773787004,0.8503610225253182,0.41310632878950065,0.888274283379632,2770.179976940155
0.3886153730464035,0.8671799796903457,0.3246713714742943,0.8928998019234278,2770.179976940155
