Epoch,train_loss,train_acc,val_loss,val_acc
0,1.2502716589665068,51.967063129002746,1.157277438375685,69.59706959706959
1,1.16261870532796,62.12259835315645,1.0433688296212091,84.61538461538461
2,1.1125123950018398,67.74931381518756,0.985372907585568,87.17948717948718
3,1.0859296036803203,68.38975297346752,0.9491929080751207,88.0952380952381
4,1.072874539140342,70.99725526075022,0.9476461774773068,86.63003663003663
5,1.0675205674724302,72.2323879231473,0.990622854895062,86.81318681318682
6,1.0474647836408753,73.83348581884721,0.9271101256211599,87.36263736263736
7,1.0474708192590354,72.18664226898444,0.9172397520807054,87.36263736263736
8,1.0364709885224053,72.87282708142726,0.9023587571250068,86.81318681318682
9,1.0430645035660786,72.96431838975298,0.9010118212964799,87.91208791208791
10,1.0354179238927537,72.36962488563586,0.8951460520426432,88.0952380952381
11,1.038443444431692,72.8270814272644,0.9208551711506314,88.27838827838828
12,1.0302041233449741,71.82067703568161,0.9099630349212222,89.37728937728937
13,1.0333289676818296,73.01006404391583,0.9598056839572059,86.63003663003663
14,1.009623900703762,75.2516010978957,0.8843722939491272,88.0952380952381
