Epoch,train_loss,train_acc,val_loss,val_acc
0,1.2653887012730474,48.307410795974384,1.204225778579712,66.84981684981685
1,1.1737880464913188,60.79597438243367,1.0984590980741713,75.0915750915751
2,1.1265824048415474,65.55352241537054,1.0626913044187758,85.34798534798534
3,1.0953802725543147,67.84080512351326,0.97320689757665,85.34798534798534
4,1.0754610101381938,70.40256175663312,0.9602373010582395,87.54578754578755
5,1.073298340258391,70.58554437328453,0.9498529533545176,86.44688644688645
6,1.046555999396504,73.60475754803294,0.9416576756371392,87.91208791208791
7,1.0460987618004067,73.14730100640439,0.9482084943188561,87.54578754578755
8,1.0474101071772368,71.7291857273559,0.94360927078459,86.63003663003663
9,1.0413346446078757,72.36962488563586,0.9342901839150323,87.72893772893772
10,1.0345312581546064,72.87282708142726,0.9333295259210799,87.91208791208791
11,1.031457581381867,72.46111619396157,0.9291729893949296,88.0952380952381
12,1.0401447665864143,71.36322049405307,0.9093362722131941,88.27838827838828
13,1.013851134673409,74.61116193961574,0.9176694452762604,89.37728937728937
14,1.0371259295422097,72.64409881061299,0.916618158419927,89.01098901098901
